iter	RMSE
695	0.01248502411
696	0.01248389859
697	0.01248256341
698	0.01248089634
699	0.01248027657
700	0.0124783314
701	0.01247652145
702	0.01247472137
703	0.01247410831
704	0.0124730377
705	0.01246225243
706	0.01246056219
707	0.012459679
708	0.01245814734
709	0.01245578665
710	0.01245524468
711	0.01245387714
712	0.01245229433
713	0.01245044094
714	0.01243939313
715	0.01243786956
716	0.01243689037
717	0.01243533971
718	0.01242827841
719	0.01242711222
720	0.01242636567
721	0.01242492368
722	0.01242284227
723	0.01241616884
724	0.01240986008
725	0.01240838736
726	0.01240631772
727	0.01240443155
728	0.01240246756
729	0.01239778133
730	0.01239571323
731	0.01239369721
732	0.01238900347
733	0.01238700043
734	0.01238590815
735	0.01238462742
736	0.01237877609
737	0.01237134192
738	0.01236970428
739	0.01236537713
740	0.01236334045
741	0.01236188274
742	0.01235579126
743	0.01234764919
744	0.01234666437
745	0.01234537133
746	0.01234068493
747	0.01233931399
748	0.0123386621
749	0.01233737646
750	0.01233515739
751	0.01233375707
752	0.01233321272
753	0.0123317327
754	0.01232353749
755	0.01232224676
756	0.01232103999
757	0.01231932968
758	0.01231876567
759	0.01231702026
760	0.01231557685
761	0.01231400896
762	0.01231339202
763	0.01231197652
764	0.01230988785
765	0.01229401609
766	0.01229218204
767	0.0122907573
768	0.01229004112
769	0.01228920803
770	0.01228745898
771	0.01228564191
772	0.01228419176
773	0.01228256396
774	0.01228170959
775	0.01227985052
776	0.01227844814
777	0.01227661154
778	0.01227374834
779	0.01227297296
780	0.01227261575
781	0.01227072437
782	0.01226941773
783	0.01226805308
784	0.01226687007
785	0.01226492452
786	0.01226270786
787	0.01225744469
788	0.01225237382
789	0.01225154401
790	0.0122469549
791	0.0122454427
792	0.0122442586
793	0.01224261746
794	0.01224123849
795	0.01223945059
796	0.01223824984
797	0.01223490182
798	0.01223307143
799	0.0122319679
800	0.01223056277
801	0.01222934989
802	0.01222837684
803	0.01222703659
804	0.0122260956
805	0.01221909078
806	0.0122178654
807	0.0122160629
808	0.01221438231
809	0.01221001821
810	0.01220865537
811	0.01220689259
812	0.01220572066
813	0.01220411216
814	0.01220248034
815	0.01219946999
816	0.0121981369
817	0.01219736073
818	0.01219325791
819	0.01219215136
820	0.01218779231
821	0.01218688852
822	0.01218500912
823	0.01218461263
824	0.01218338152
825	0.01218217122
826	0.0121788504
827	0.01217606465
828	0.01217536554
829	0.01217435996
830	0.01217288955
831	0.01216885551
832	0.01216799456
833	0.01216756317
834	0.01216673314
835	0.01216560771
836	0.0121640726
837	0.01216315741
838	0.01216210294
839	0.01216033977
840	0.01215478439
841	0.01215409247
842	0.01214989564
843	0.01214811824
844	0.01214716037
845	0.01214616089
846	0.01214524626
847	0.01214337084
848	0.01214273387
849	0.01214172468
850	0.01213805488
851	0.012137079
852	0.01213578932
853	0.01213434015
854	0.01213259475
855	0.01213125905
856	0.0121295192
857	0.01212805143
858	0.01212458583
859	0.01212288082
860	0.01212221721
861	0.01212103292
862	0.01211950469
863	0.0121186956
864	0.01211744403
865	0.01211701101
866	0.01211636139
867	0.01211530263
868	0.01211149227
869	0.01211025887
870	0.01210868811
871	0.01210755405
872	0.01210314004
873	0.01209962406
874	0.01209881534
875	0.01209772266
876	0.01209635814
877	0.01209311177
878	0.01209216331
879	0.01209117804
880	0.0120901112
881	0.01208926291
882	0.01208645667
883	0.01208543071
884	0.01208124459
885	0.01208030688
886	0.01207934453
887	0.01207872581
888	0.01207829087
889	0.01207731684
890	0.01207633405
891	0.01207523354
892	0.01207397317
893	0.01207279016
894	0.01207200651
895	0.01207098936
896	0.01206935285
897	0.01206810504
898	0.01206493218
899	0.01206349159
900	0.01206244882
901	0.01206099941
902	0.01205971234
903	0.01205821561
904	0.01205722877
905	0.01205612661
906	0.01205477215
907	0.01205242122
908	0.01204875233
909	0.01204812671
910	0.01204752092
911	0.01204645937
912	0.01204538668
913	0.01204463955
914	0.01204403277
915	0.01204310273
916	0.01204186756
917	0.01204047699
918	0.0120390242
919	0.01203830841
920	0.01203683893
921	0.01203530061
922	0.01203431854
923	0.01203368556
924	0.01203111926
925	0.0120295353
926	0.01202827286
927	0.01202700013
928	0.0120254998
929	0.01202474833
930	0.01202172384
931	0.01201728999
932	0.01201641115
933	0.01201595105
934	0.01201448565
935	0.01201324286
936	0.01201249419
937	0.01201196479
938	0.01200820175
939	0.01200705702
940	0.01200595928
941	0.01200200835
942	0.01200102858
943	0.0120001012
944	0.01199937598
945	0.01199798092
946	0.01199695994
947	0.01199597185
948	0.01199462432
949	0.01199374105
950	0.0119929553
951	0.01199211885
952	0.01199137911
953	0.011990185
954	0.0119897181
955	0.0119864776
956	0.01198543903
957	0.01198429515
958	0.0119831524
959	0.01197313862
960	0.01197209822
961	0.01197145524
962	0.01197040356
963	0.01196973117
964	0.01196849673
965	0.01196804119
966	0.0119668845
967	0.01196605649
968	0.01196508707
969	0.01196416853
970	0.01196272709
971	0.0119615184
972	0.01195867014
973	0.01195737205
974	0.01195684438
975	0.01195610896
976	0.01195509301
977	0.01195399319
978	0.01195346019
979	0.01195244797
980	0.01195068782
981	0.01194995862
982	0.01194723831
983	0.0119461938
984	0.01194431262
985	0.01194325039
986	0.01194212312
987	0.01194061573
988	0.01194017627
989	0.01193958749
990	0.01193809844
991	0.01193735963
992	0.01193633765
993	0.01193514831
994	0.01193435012
995	0.01193344275
996	0.01193232563
997	0.01193067648
998	0.01192987729
999	0.01192911069
1000	0.01192864033
1001	0.01192767817
1002	0.01192662856
1003	0.01192584914
1004	0.01192461233
1005	0.01192101107
1006	0.0119200854
1007	0.01191912085
1008	0.01191654688
1009	0.01191339735
1010	0.01191213988
1011	0.01191186461
1012	0.0119109638
1013	0.01190976691
1014	0.0119094022
1015	0.01190860536
1016	0.01190767453
1017	0.01190639459
1018	0.01190530466
1019	0.01190294745
1020	0.01190235574
1021	0.0119017417
1022	0.01190091507
1023	0.01189622706
1024	0.0118950996
1025	0.01189398268
1026	0.01189295709
1027	0.01189212788
1028	0.01189146964
1029	0.01189097741
1030	0.01189004291
1031	0.01188937449
1032	0.01188823861
1033	0.01188749629
1034	0.01188468792
1035	0.01188267316
1036	0.0118822093
1037	0.01188154788
1038	0.01188053836
1039	0.01187958503
1040	0.01187909973
1041	0.01187820318
1042	0.01187720547
1043	0.01187656375
1044	0.01186997307
1045	0.01186905296
1046	0.0118685188
1047	0.01186735972
1048	0.01186688836
1049	0.01186573491
1050	0.01186477167
1051	0.01186371122
1052	0.01186258793
1053	0.0118617149
1054	0.01186094323
1055	0.01185972165
1056	0.01185850035
1057	0.01185770146
1058	0.01185688795
1059	0.01185561641
1060	0.01185459262
1061	0.01185339891
1062	0.01185259986
1063	0.01185140495
1064	0.01184985137
1065	0.01184874572
1066	0.011847965
1067	0.01184649583
1068	0.01184171735
1069	0.01184082976
1070	0.0118397126
1071	0.0118390802
1072	0.01183815533
1073	0.01183703259
1074	0.01183642921
1075	0.01183556139
1076	0.0118345626
1077	0.01183266548
1078	0.01183147815
1079	0.01183073465
1080	0.01182977264
1081	0.01182880684
1082	0.01182848645
1083	0.01182777226
1084	0.01182664225
1085	0.01182632778
1086	0.01182576193
1087	0.01182442243
1088	0.01182344236
1089	0.01182253405
1090	0.01182173704
1091	0.01182073917
1092	0.01181965902
1093	0.01181859183
1094	0.01181709392
1095	0.01181594002
1096	0.01181499526
1097	0.01181417096
1098	0.01181308646
1099	0.0118125152
1100	0.01181166157
1101	0.01181091341
1102	0.01180982646
1103	0.01180897428
1104	0.0118079365
1105	0.01180701922
1106	0.01180621107
1107	0.01180046758
1108	0.0117996499
1109	0.01179853204
1110	0.01179736078
1111	0.01179649864
1112	0.01179545213
1113	0.01179449746
1114	0.01179379187
1115	0.01179277086
1116	0.01179177869
1117	0.0117909646
1118	0.01178669511
1119	0.01178596631
1120	0.0117852576
1121	0.01178437098
1122	0.01178354419
1123	0.01178290415
1124	0.01178262517
1125	0.01178170178
1126	0.0117813639
1127	0.01177855124
1128	0.01177741426
1129	0.01177647233
1130	0.01177353715
1131	0.01177242044
1132	0.01177101406
1133	0.01176990575
1134	0.01176858029
1135	0.01176792359
1136	0.01176707028
1137	0.01176653929
1138	0.01176571041
1139	0.01176489178
1140	0.01176357289
1141	0.01176289296
1142	0.01176232672
1143	0.01176155217
1144	0.01176062829
1145	0.01175980959
1146	0.01175901523
1147	0.01175875918
1148	0.01175825538
1149	0.01175762516
1150	0.01175682252
1151	0.01175658552
1152	0.01175565234
1153	0.01175443215
1154	0.01175368887
1155	0.01175289934
1156	0.01175217101
1157	0.01175192983
1158	0.0117512675
1159	0.01175049627
1160	0.01174964447
1161	0.01174853007
1162	0.01174760389
1163	0.01174645234
1164	0.01174607019
1165	0.01174514978
1166	0.01174442266
1167	0.01174411125
1168	0.0117434525
1169	0.01174269368
1170	0.01174163213
1171	0.01174075507
1172	0.01174024366
1173	0.01173924778
1174	0.01173840493
1175	0.01173800487
1176	0.01173742222
1177	0.01173673212
1178	0.01173586048
1179	0.01173505529
1180	0.01173440569
1181	0.0117334337
1182	0.01173078139
1183	0.01172981356
1184	0.01172900079
1185	0.01172853381
1186	0.01172811736
1187	0.01172704075
1188	0.01172659489
1189	0.01172583708
1190	0.01172511606
1191	0.011724189
1192	0.0117235369
1193	0.01172258239
1194	0.01172167507
1195	0.01172096093
1196	0.01172006439
1197	0.01171949943
1198	0.01171867924
1199	0.01171805527
1200	0.01171730946
1201	0.01171618102
1202	0.01171472012
1203	0.01171412554
1204	0.01171341387
1205	0.01171265564
1206	0.01171088
1207	0.01171012474
1208	0.01170949154
1209	0.0117084946
1210	0.01170777667
1211	0.01170685758
1212	0.01170655048
1213	0.01170573311
1214	0.01170500873
1215	0.01170445181
1216	0.01170305516
1217	0.01170240921
1218	0.01170152796
1219	0.01170073127
1220	0.01169991118
1221	0.01169903206
1222	0.01169672072
1223	0.01169487209
1224	0.0116923574
1225	0.01169165313
1226	0.01169113404
1227	0.0116904215
1228	0.01168952735
1229	0.01168852594
1230	0.01168773201
1231	0.0116869696
1232	0.0116863379
1233	0.01168547627
1234	0.01168412903
1235	0.01168380975
1236	0.01168326796
1237	0.01168235839
1238	0.01168155923
1239	0.01168077992
1240	0.01167965349
1241	0.01167882507
1242	0.01167801533
1243	0.01167746827
1244	0.01167669559
1245	0.01167581612
1246	0.01167499249
1247	0.01167409968
1248	0.0116737712
1249	0.0116726031
1250	0.0116715997
1251	0.01167070965
1252	0.01166993937
1253	0.01166877991
1254	0.01166787821
1255	0.01166718869
1256	0.01166665132
1257	0.01166636903
1258	0.01166526801
1259	0.0116645133
1260	0.01166346721
1261	0.01166227911
1262	0.01166163956
1263	0.0116603171
1264	0.01165996088
1265	0.01165887721
1266	0.01165853718
1267	0.01165795402
1268	0.01165750981
1269	0.01165688756
1270	0.01165580054
1271	0.01165500458
1272	0.01165431464
1273	0.01165075655
1274	0.01164990314
1275	0.01164939091
1276	0.0116488026
1277	0.01164805493
1278	0.01164733248
1279	0.01164682581
1280	0.01164604872
1281	0.01164530998
1282	0.01164459608
1283	0.01164399965
1284	0.01164355175
1285	0.01164297109
1286	0.01164209678
1287	0.01164143094
1288	0.01164106578
1289	0.0116405688
1290	0.01163956148
1291	0.01163901043
1292	0.0116382165
1293	0.01163728486
1294	0.01163663053
1295	0.01163642477
1296	0.0116356799
1297	0.0116349524
1298	0.01163424149
1299	0.0116335993
1300	0.01163264744
1301	0.01163171554
1302	0.01163098518
1303	0.01163066609
1304	0.01163030098
1305	0.01162967301
1306	0.01162818282
1307	0.01162649598
1308	0.01162592107
1309	0.01162505024
1310	0.01162432524
1311	0.01162384215
1312	0.01162285267
1313	0.01162215732
1314	0.01162126292
1315	0.01162034518
1316	0.0116196825
1317	0.01161879861
1318	0.01161828405
1319	0.01161767542
1320	0.01161717467
1321	0.01161547529
1322	0.01161515721
1323	0.0116144498
1324	0.01161305164
1325	0.01161227782
1326	0.01161174027
1327	0.01161151427
1328	0.0116107058
1329	0.0116100572
1330	0.01160933816
1331	0.01160911067
1332	0.0116083497
1333	0.01160754547
1334	0.01160680613
1335	0.01160560559
1336	0.01160496581
1337	0.01160430017
1338	0.01160327258
1339	0.01160218889
1340	0.01160175762
1341	0.011600861
1342	0.01160021492
1343	0.01159944282
1344	0.01159597268
1345	0.01159507124
1346	0.01159449458
1347	0.01159368709
1348	0.0115920001
1349	0.01159135287
1350	0.01159113946
1351	0.01159057095
1352	0.01158981261
1353	0.01158907529
1354	0.01158865551
1355	0.01158783493
1356	0.01158718601
1357	0.01158696038
1358	0.011586155
1359	0.01158561342
1360	0.01158497189
1361	0.01158438556
1362	0.0115837986
1363	0.01158294555
1364	0.0115817878
1365	0.01158115033
1366	0.01158044806
1367	0.01157791456
1368	0.01157501535
1369	0.01157447668
1370	0.01157382408
1371	0.01157316196
1372	0.01157195458
1373	0.01157109476
1374	0.0115704688
1375	0.0115701398
1376	0.01156910199
1377	0.01156864204
1378	0.01156806469
1379	0.01156739466
1380	0.01156681926
1381	0.01156636776
1382	0.01156583757
1383	0.01156506751
1384	0.01156426338
1385	0.01156346176
1386	0.01156286904
1387	0.01156225597
1388	0.01156154186
1389	0.01156083062
1390	0.0115603395
1391	0.01155880393
1392	0.01155820355
1393	0.0115575939
1394	0.01155675731
1395	0.01155613834
1396	0.01155344557
1397	0.01155243383
1398	0.01155169054
1399	0.01155106719
1400	0.01155001546
1401	0.01154945386
1402	0.01154886232
1403	0.01154804561
1404	0.01154728957
1405	0.01154624216
1406	0.01154510755
1407	0.01154388309
1408	0.01154209653
1409	0.0115413448
1410	0.01154078803
1411	0.01153991646
1412	0.01153914407
1413	0.01153862326
1414	0.01153831564
1415	0.01153784953
1416	0.01153750399
1417	0.01153650173
1418	0.01153573906
1419	0.01153517767
1420	0.01153376077
1421	0.01153313812
1422	0.01153282229
1423	0.01153161818
1424	0.01153074957
1425	0.01152928184
1426	0.01152875592
1427	0.01152827272
1428	0.01152761231
1429	0.01152735805
1430	0.01152672967
1431	0.01152620194
1432	0.01152546634
1433	0.01152507424
1434	0.01152439687
1435	0.01152315967
1436	0.01152250507
1437	0.01152180541
1438	0.0115199557
1439	0.01151931992
1440	0.01151812306
1441	0.01151732996
1442	0.01151593131
1443	0.01151504323
1444	0.01151440629
1445	0.01151358137
1446	0.01151304944
1447	0.01151220503
1448	0.01151177094
1449	0.01151053105
1450	0.01150847393
1451	0.01150816043
1452	0.01150714069
1453	0.01150627327
1454	0.01150543086
1455	0.01150496666
1456	0.01150439755
1457	0.01150336977
1458	0.01150277076
1459	0.0115025658
1460	0.01150203919
1461	0.01150128391
1462	0.01150067689
1463	0.01149976333
1464	0.01149886509
1465	0.01149808458
1466	0.01149765028
1467	0.01149665233
1468	0.01149602092
1469	0.01149481274
1470	0.01149444396
1471	0.01149284175
1472	0.01149168118
1473	0.01149108375
1474	0.01149065401
1475	0.01149026546
1476	0.01148956768
1477	0.01148916471
1478	0.01148846805
1479	0.01148761719
1480	0.01148683203
1481	0.01148610817
1482	0.01148588561
1483	0.01148178001
1484	0.01148121876
1485	0.01148032433
1486	0.01147975198
1487	0.01147942114
1488	0.01147873159
1489	0.01147795453
1490	0.01147737213
1491	0.01147664547
1492	0.01147543573
1493	0.01147481958
1494	0.01147425847
1495	0.01147374537
1496	0.01147311013
1497	0.01147225826
1498	0.01147160525
1499	0.0114707939
